2017/07/14,15:47:58,25.812,67.2791,173.209,0.0156,-0.0507,0.8853,44.2223,"$GPGGA,064751.060,,,,,0,00,,,M,0.0,M,,0000*51"
2017/07/14,15:47:59,25.812,67.1814,172.774,0.0078,-0.039,0.8814,47.9373,"$GPGGA,064752.060,,,,,0,00,,,M,0.0,M,,0000*52"
2017/07/14,15:48:00,25.812,67.1814,172.774,0.0078,-0.039,0.8853,39.3677,"$GPGGA,064753.060,,,,,0,00,,,M,0.0,M,,0000*53"
2017/07/14,15:48:01,25.812,67.2791,172.774,0.0078,-0.0429,0.8814,53.1081,"$GPGGA,064754.060,,,,,0,00,,,M,0.0,M,,0000*54"
2017/07/14,15:48:02,25.812,66.9861,173.209,0,-0.0468,0.8814,53.0456,"$GPGGA,064755.060,,,,,0,00,,,M,0.0,M,,0000*55"
2017/07/14,15:48:03,25.812,67.0837,173.209,0.0039,-0.0468,0.8814,57.8175,"$GPGGA,064756.060,,,,,0,00,,,M,0.0,M,,0000*56"
2017/07/14,15:48:04,25.812,67.0837,172.919,0.0039,-0.039,0.8775,59.8626,"$GPGGA,064757.060,,,,,0,00,,,M,0.0,M,,0000*57"
2017/07/14,15:48:05,25.812,66.8884,172.774,0,-0.0312,0.8931,59.7938,"$GPGGA,064758.060,,,,,0,00,,,M,0.0,M,,0000*58"
2017/07/14,15:48:06,25.812,67.2791,173.209,-0.0039,-0.0429,0.8892,59.8626,"$GPGGA,064759.060,,,,,0,00,,,M,0.0,M,,0000*59"
2017/07/14,15:48:07,25.812,66.9861,172.774,0.0078,-0.0429,0.8892,59.1615,"$GPGGA,064800.060,,,,,0,00,,,M,0.0,M,,0000*5A"
2017/07/14,15:48:08,25.812,67.0837,172.774,0,-0.039,0.8853,53.4021,"$GPGGA,064801.060,,,,,0,00,,,M,0.0,M,,0000*5B"
2017/07/14,15:48:09,25.812,66.8884,172.774,0.0078,-0.0429,0.8853,49.2668,"$GPGGA,064802.060,,,,,0,00,,,M,0.0,M,,0000*58"
2017/07/14,15:48:10,25.812,66.9861,173.209,0,-0.0312,0.897,50.0722,"$GPGGA,064803.060,,,,,0,00,,,M,0.0,M,,0000*59"
2017/07/14,15:48:11,25.812,66.7908,172.774,0.0039,-0.0468,0.8775,52.9398,"$GPGGA,064804.060,,,,,0,00,,,M,0.0,M,,0000*5E"
2017/07/14,15:48:12,25.812,66.9861,172.774,0.0039,-0.0468,0.8658,54.9761,"$GPGGA,064805.060,,,,,0,00,,,M,0.0,M,,0000*5F"
2017/07/14,15:48:13,25.812,66.9861,172.774,0,-0.0351,0.8814,53.022,"$GPGGA,064806.060,,,,,0,00,,,M,0.0,M,,0000*5C"
2017/07/14,15:48:14,25.812,66.8884,172.774,0.0039,-0.0429,0.8853,52.8193,"$GPGGA,064807.058,,,,,0,00,,,M,0.0,M,,0000*56"
2017/07/14,15:48:15,25.812,66.7908,173.209,0,-0.0468,0.8697,39.756,"$GPGGA,064808.057,,,,,0,00,,,M,0.0,M,,0000*56"
2017/07/14,15:48:16,25.812,67.1814,172.774,0.0039,-0.0468,0.8931,44.2559,"$GPGGA,064809.058,,,,,0,00,,,M,0.0,M,,0000*58"
2017/07/14,15:48:17,25.812,67.0837,172.774,0.0078,-0.0429,0.8814,50.1441,"$GPGGA,064810.058,,,,,0,00,,,M,0.0,M,,0000*50"
2017/07/14,15:48:18,25.812,66.9861,172.774,0.0117,-0.039,0.8853,49.0963,"$GPGGA,064811.058,,,,,0,00,,,M,0.0,M,,0000*51"
2017/07/14,15:48:19,25.812,66.9861,172.774,0.0039,-0.0468,0.8736,49.2399,"$GPGGA,064812.060,,,,,0,00,,,M,0.0,M,,0000*59"
2017/07/14,15:48:20,25.812,66.8884,172.774,0.0117,-0.0468,0.8892,43.0978,"$GPGGA,064813.060,3536.3068,N,13833.6722,E,1,04,6.0,276.0,M,38.7,M,,0000*5A"
2017/07/14,15:48:21,25.812,66.9861,173.209,0,-0.0351,0.8931,40.8448,"$GPGGA,064814.060,3536.3070,N,13833.6720,E,0,00,,276.0,M,38.7,M,,0000*7B"
2017/07/14,15:48:22,25.812,66.9861,172.774,0,-0.0351,0.8853,40.6844,"$GPGGA,064815.000,3536.3071,N,13833.6719,E,0,00,,276.0,M,38.7,M,,0000*77"
2017/07/14,15:48:23,25.812,66.9861,172.774,0.0039,-0.0429,0.8814,40.5666,"$GPGGA,064816.000,3536.3073,N,13833.6718,E,0,00,,276.0,M,38.7,M,,0000*77"
2017/07/14,15:48:24,25.875,66.9861,172.774,0.0117,-0.0312,0.8736,48.1688,"$GPGGA,064817.000,3536.3073,N,13833.6718,E,0,00,,276.0,M,38.7,M,,0000*76"
2017/07/14,15:48:25,25.812,66.9861,172.774,0.0039,-0.0312,0.8736,41.8169,"$GPGGA,064818.000,3536.3073,N,13833.6718,E,0,00,,276.0,M,38.7,M,,0000*79"
2017/07/14,15:48:26,25.812,66.9861,172.774,0.0039,-0.0507,0.8931,41.7829,"$GPGGA,064819.000,3536.3073,N,13833.6718,E,0,00,,276.0,M,38.7,M,,0000*78"
2017/07/14,15:48:27,25.812,66.9861,172.774,0.0117,-0.0585,0.9087,40.6457,"$GPGGA,064820.000,3536.3073,N,13833.6718,E,0,00,,276.0,M,38.7,M,,0000*72"
2017/07/14,15:48:28,25.875,66.9861,49.7928,0,-0.0351,0.8892,40.1695,"$GPGGA,064821.000,3536.3073,N,13833.6718,E,0,00,,276.0,M,38.7,M,,0000*73"
2017/07/14,15:48:29,25.875,66.9861,173.209,0.0039,-0.0351,0.8892,40.0135,"$GPGGA,064822.000,3536.3073,N,13833.6718,E,0,00,,276.0,M,38.7,M,,0000*70"
2017/07/14,15:48:30,25.812,67.1814,172.774,0,-0.0429,0.8814,40.1059,"$GPGGA,064823.000,3536.3073,N,13833.6718,E,0,00,,276.0,M,38.7,M,,0000*71"
2017/07/14,15:48:31,25.812,66.9861,172.774,0.0039,-0.0429,0.8814,40.1059,"$GPGGA,064824.000,3536.3073,N,13833.6718,E,0,00,,276.0,M,38.7,M,,0000*76"
